chrom1	start1	end1	chrom2	start2	end2	bin1	bin2	kernel_id	iteration	score	pvalue	qvalue
11	72000000	72005000	11	72130000	72135000	377586	377612	0	0	0.7255574487	0.0000000000	0.0000000000
11	72060000	72065000	11	72125000	72130000	377598	377611	0	0	0.3569702567	0.0000000004	0.0000000006
11	72185000	72190000	11	72280000	72285000	377623	377642	0	0	0.7831975444	0.0000000000	0.0000000000
11	72185000	72190000	11	72355000	72360000	377623	377657	0	0	0.6568184906	0.0000000000	0.0000000000
11	72295000	72300000	11	72360000	72365000	377645	377658	0	0	0.6273099792	0.0000000000	0.0000000000
11	72300000	72305000	11	72515000	72520000	377646	377689	0	0	0.3948661605	0.0000000000	0.0000000000
11	72295000	72300000	11	72945000	72950000	377645	377775	0	0	0.3153172172	0.0000000338	0.0000000376
11	72295000	72300000	11	72990000	72995000	377645	377784	0	0	0.3359602571	0.0000000034	0.0000000043
11	72395000	72400000	11	72415000	72420000	377665	377669	0	0	0.4712489601	0.0000000000	0.0000000000
11	72430000	72435000	11	72955000	72960000	377672	377777	0	0	0.5009647170	0.0000000000	0.0000000000
11	72435000	72440000	11	72520000	72525000	377673	377690	0	0	0.7806453636	0.0000000000	0.0000000000
11	72435000	72440000	11	72885000	72890000	377673	377763	0	0	0.6846427214	0.0000000000	0.0000000000
11	72435000	72440000	11	72690000	72695000	377673	377724	0	0	0.3511167246	0.0000000006	0.0000000008
11	72540000	72545000	11	72885000	72890000	377694	377763	0	0	0.8147002737	0.0000000000	0.0000000000
11	72540000	72545000	11	72950000	72955000	377694	377776	0	0	0.6404155981	0.0000000000	0.0000000000
11	72540000	72545000	11	73000000	73005000	377694	377786	0	0	0.4235134326	0.0000000000	0.0000000000
11	72555000	72560000	11	72600000	72605000	377697	377706	0	0	0.4145692219	0.0000000000	0.0000000000
11	72635000	72640000	11	72885000	72890000	377713	377763	0	0	0.5782189878	0.0000000000	0.0000000000
11	72700000	72705000	11	72840000	72845000	377726	377754	0	0	0.3883349470	0.0000000000	0.0000000000
11	72855000	72860000	11	72880000	72885000	377757	377762	0	0	0.5463712469	0.0000000000	0.0000000000
11	72900000	72905000	11	72995000	73000000	377766	377785	0	0	0.7475650223	0.0000000000	0.0000000000
11	72900000	72905000	11	73050000	73055000	377766	377796	0	0	0.5636195522	0.0000000000	0.0000000000
11	72920000	72925000	11	73365000	73370000	377770	377859	0	0	0.3790059675	0.0000000000	0.0000000000
11	72960000	72965000	11	72995000	73000000	377778	377785	0	0	0.3997813282	0.0000000000	0.0000000001
11	73010000	73015000	11	73050000	73055000	377788	377796	0	0	0.7558257261	0.0000000000	0.0000000000
11	73005000	73010000	11	73370000	73375000	377787	377860	0	0	0.5600396419	0.0000000000	0.0000000000
11	73060000	73065000	11	73105000	73110000	377798	377807	0	0	0.7252649954	0.0000000000	0.0000000000
11	73060000	73065000	11	73370000	73375000	377798	377860	0	0	0.7740286958	0.0000000000	0.0000000000
11	73125000	73130000	11	73170000	73175000	377811	377820	0	0	0.3544824495	0.0000000026	0.0000000034
11	73130000	73135000	11	73555000	73560000	377812	377897	0	0	0.3158711132	0.0000000318	0.0000000356
11	73330000	73335000	11	73370000	73375000	377852	377860	0	0	0.5982886753	0.0000000000	0.0000000000
11	73330000	73335000	11	73640000	73645000	377852	377914	0	0	0.5111824894	0.0000000000	0.0000000000
11	73395000	73400000	11	73445000	73450000	377865	377875	0	0	0.3700249716	0.0000000003	0.0000000004
11	73505000	73510000	11	73575000	73580000	377887	377901	0	0	0.5500959770	0.0000000000	0.0000000000
11	73520000	73525000	11	73630000	73635000	377890	377912	0	0	0.3354306411	0.0000000036	0.0000000046
11	73600000	73605000	11	73645000	73650000	377906	377915	0	0	0.4410972117	0.0000000000	0.0000000000
11	73670000	73675000	11	74030000	74035000	377920	377992	0	0	0.4787217224	0.0000000000	0.0000000000
11	73675000	73680000	11	73805000	73810000	377921	377947	0	0	0.6467397380	0.0000000000	0.0000000000
11	73670000	73675000	11	73945000	73950000	377920	377975	0	0	0.5126144978	0.0000000000	0.0000000000
11	73680000	73685000	11	73875000	73880000	377922	377961	0	0	0.5865732166	0.0000000000	0.0000000000
11	73675000	73680000	11	74150000	74155000	377921	378016	0	0	0.3685342578	0.0000000001	0.0000000001
11	73675000	73680000	11	74295000	74300000	377921	378045	0	0	0.3392713145	0.0000000023	0.0000000030
11	73895000	73900000	11	73925000	73930000	377965	377971	0	0	0.4865020675	0.0000000000	0.0000000000
11	73970000	73975000	11	74160000	74165000	377980	378018	0	0	0.5977589509	0.0000000000	0.0000000000
11	73970000	73975000	11	74035000	74040000	377980	377993	0	0	0.4352789319	0.0000000000	0.0000000000
11	73975000	73980000	11	74275000	74280000	377981	378041	0	0	0.4626115860	0.0000000000	0.0000000000
11	74095000	74100000	11	74160000	74165000	378005	378018	0	0	0.6637379004	0.0000000000	0.0000000000
11	74095000	74100000	11	74280000	74285000	378005	378042	0	0	0.4927053180	0.0000000000	0.0000000000
11	74095000	74100000	11	74440000	74445000	378005	378074	0	0	0.3080371229	0.0000000728	0.0000000777
11	74165000	74170000	11	74280000	74285000	378019	378042	0	0	0.7858454715	0.0000000000	0.0000000000
11	74165000	74170000	11	74435000	74440000	378019	378073	0	0	0.4697111309	0.0000000000	0.0000000000
11	74175000	74180000	11	74575000	74580000	378021	378101	0	0	0.3536735196	0.0000000044	0.0000000056
11	74315000	74320000	11	74340000	74345000	378049	378054	0	0	0.3623340893	0.0000000180	0.0000000209
11	74325000	74330000	11	74440000	74445000	378051	378074	0	0	0.4415531630	0.0000000000	0.0000000000
11	74410000	74415000	11	74440000	74445000	378068	378074	0	0	0.4370314562	0.0000000000	0.0000000000
11	74415000	74420000	11	74580000	74585000	378069	378102	0	0	0.4773526832	0.0000000000	0.0000000000
11	74415000	74420000	11	74955000	74960000	378069	378177	0	0	0.3585078893	0.0000000002	0.0000000003
11	74570000	74575000	11	74615000	74620000	378100	378109	0	0	0.3439186083	0.0000002491	0.0000002570
11	74640000	74645000	11	74740000	74745000	378114	378134	0	0	0.7878611021	0.0000000000	0.0000000000
11	74635000	74640000	11	74960000	74965000	378113	378178	0	0	0.6805836564	0.0000000000	0.0000000000
11	74640000	74645000	11	74840000	74845000	378114	378154	0	0	0.5102505571	0.0000000000	0.0000000000
11	74630000	74635000	11	75085000	75090000	378112	378203	0	0	0.3193700621	0.0000001492	0.0000001551
11	74730000	74735000	11	74915000	74920000	378132	378169	0	0	0.6829619350	0.0000000000	0.0000000000
11	74735000	74740000	11	74845000	74850000	378133	378155	0	0	0.6107519501	0.0000000000	0.0000000000
11	74850000	74855000	11	74955000	74960000	378156	378177	0	0	0.7010773197	0.0000000000	0.0000000000
11	74855000	74860000	11	75085000	75090000	378157	378203	0	0	0.3654019715	0.0000000001	0.0000000001
11	74920000	74925000	11	74950000	74955000	378170	378176	0	0	0.3227279819	0.0000003641	0.0000003739
11	74990000	74995000	11	75090000	75095000	378184	378204	0	0	0.8983421484	0.0000000000	0.0000000000
11	74990000	74995000	11	75245000	75250000	378184	378235	0	0	0.6223381167	0.0000000000	0.0000000000
11	74990000	74995000	11	75150000	75155000	378184	378216	0	0	0.4064170686	0.0000000000	0.0000000000
11	75040000	75045000	11	75095000	75100000	378194	378205	0	0	0.4385343779	0.0000000000	0.0000000000
11	75045000	75050000	11	75245000	75250000	378195	378235	0	0	0.4135740636	0.0000000000	0.0000000000
11	75155000	75160000	11	75240000	75245000	378217	378234	0	0	0.8665397308	0.0000000000	0.0000000000
11	75115000	75120000	11	75140000	75145000	378209	378214	0	0	0.4173895911	0.0000000000	0.0000000001
11	75120000	75125000	11	75565000	75570000	378210	378299	0	0	0.3115655942	0.0000000503	0.0000000548
11	75255000	75260000	11	75285000	75290000	378237	378243	0	0	0.5453292900	0.0000000000	0.0000000000
11	75255000	75260000	11	75415000	75420000	378237	378269	0	0	0.4196911868	0.0000000000	0.0000000000
11	75255000	75260000	11	75480000	75485000	378237	378282	0	0	0.4268818645	0.0000000000	0.0000000000
11	75265000	75270000	11	75575000	75580000	378239	378301	0	0	0.4323745270	0.0000000000	0.0000000000
11	75310000	75315000	11	75420000	75425000	378248	378270	0	0	0.3303108901	0.0000000182	0.0000000210
11	75340000	75345000	11	75885000	75890000	378254	378363	0	0	0.3100966042	0.0000000587	0.0000000634
11	75425000	75430000	11	75580000	75585000	378271	378302	0	0	0.6494625772	0.0000000000	0.0000000000
11	75420000	75425000	11	76025000	76030000	378270	378391	0	0	0.5491830854	0.0000000000	0.0000000000
11	75430000	75435000	11	75480000	75485000	378272	378282	0	0	0.5408705176	0.0000000000	0.0000000000
11	75430000	75435000	11	75865000	75870000	378272	378359	0	0	0.4741617217	0.0000000000	0.0000000000
11	75510000	75515000	11	75580000	75585000	378288	378302	0	0	0.8554786916	0.0000000000	0.0000000000
11	75505000	75510000	11	75860000	75865000	378287	378358	0	0	0.6795580758	0.0000000000	0.0000000000
11	75500000	75505000	11	76030000	76035000	378286	378392	0	0	0.4349197317	0.0000000000	0.0000000000
11	75505000	75510000	11	75705000	75710000	378287	378327	0	0	0.3357743395	0.0000000035	0.0000000044
11	75605000	75610000	11	75860000	75865000	378307	378358	0	0	0.8270508649	0.0000000000	0.0000000000
11	75605000	75610000	11	76025000	76030000	378307	378391	0	0	0.6890646475	0.0000000000	0.0000000000
11	75605000	75610000	11	75915000	75920000	378307	378369	0	0	0.4386935811	0.0000000000	0.0000000000
11	75610000	75615000	11	75780000	75785000	378308	378342	0	0	0.3787836997	0.0000000000	0.0000000000
11	75820000	75825000	11	75845000	75850000	378350	378355	0	0	0.3305953141	0.0000003490	0.0000003586
11	75870000	75875000	11	75905000	75910000	378360	378367	0	0	0.5175655117	0.0000000000	0.0000000000
11	75915000	75920000	11	76025000	76030000	378369	378391	0	0	0.8481768615	0.0000000000	0.0000000000
11	75915000	75920000	11	76225000	76230000	378369	378431	0	0	0.4635822302	0.0000000000	0.0000000000
11	75920000	75925000	11	76390000	76395000	378370	378464	0	0	0.5810976269	0.0000000000	0.0000000000
11	75920000	75925000	11	76130000	76135000	378370	378412	0	0	0.3536592210	0.0000000004	0.0000000006
11	76040000	76045000	11	76395000	76400000	378394	378465	0	0	0.3927735393	0.0000000000	0.0000000000
11	76045000	76050000	11	76130000	76135000	378395	378412	0	0	0.3548622956	0.0000000004	0.0000000005
11	76055000	76060000	11	76225000	76230000	378397	378431	0	0	0.3515716513	0.0000000005	0.0000000007
11	76095000	76100000	11	76135000	76140000	378405	378413	0	0	0.4613872126	0.0000000000	0.0000000000
11	76130000	76135000	11	76390000	76395000	378412	378464	0	0	0.4327558483	0.0000000000	0.0000000000
11	76180000	76185000	11	76390000	76395000	378422	378464	0	0	0.4145587380	0.0000000000	0.0000000000
11	76170000	76175000	11	76215000	76220000	378420	378429	0	0	0.3492387374	0.0000000047	0.0000000059
11	76305000	76310000	11	76390000	76395000	378447	378464	0	0	0.6950018250	0.0000000000	0.0000000000
11	76435000	76440000	11	76505000	76510000	378473	378487	0	0	0.7749980498	0.0000000000	0.0000000000
11	76440000	76445000	11	76625000	76630000	378474	378511	0	0	0.5565888306	0.0000000000	0.0000000000
11	76440000	76445000	11	76750000	76755000	378474	378536	0	0	0.3940227561	0.0000000000	0.0000000000
11	76440000	76445000	11	76810000	76815000	378474	378548	0	0	0.4670384209	0.0000000000	0.0000000000
11	76505000	76510000	11	76810000	76815000	378487	378548	0	0	0.4999552773	0.0000000000	0.0000000000
11	76515000	76520000	11	76630000	76635000	378489	378512	0	0	0.7577976659	0.0000000000	0.0000000000
11	76520000	76525000	11	76750000	76755000	378490	378536	0	0	0.4730610616	0.0000000000	0.0000000000
11	76630000	76635000	11	76805000	76810000	378512	378547	0	0	0.5723237008	0.0000000000	0.0000000000
11	76630000	76635000	11	76740000	76745000	378512	378534	0	0	0.5357044004	0.0000000000	0.0000000000
11	76755000	76760000	11	76805000	76810000	378537	378547	0	0	0.7895872990	0.0000000000	0.0000000000
11	76755000	76760000	11	76890000	76895000	378537	378564	0	0	0.4166387929	0.0000000000	0.0000000000
11	76760000	76765000	11	77330000	77335000	378538	378652	0	0	0.3400227351	0.0000000021	0.0000000028
11	76760000	76765000	11	77265000	77270000	378538	378639	0	0	0.3185168204	0.0000000240	0.0000000272
11	76835000	76840000	11	76895000	76900000	378553	378565	0	0	0.6334757520	0.0000000000	0.0000000000
11	76830000	76835000	11	77265000	77270000	378552	378639	0	0	0.5856835622	0.0000000000	0.0000000000
11	76840000	76845000	11	77330000	77335000	378554	378652	0	0	0.4527550520	0.0000000000	0.0000000000
11	76905000	76910000	11	77260000	77265000	378567	378638	0	0	0.7484909306	0.0000000000	0.0000000000
11	76905000	76910000	11	77325000	77330000	378567	378651	0	0	0.4070942424	0.0000000000	0.0000000000
11	77015000	77020000	11	77255000	77260000	378589	378637	0	0	0.3731350307	0.0000000000	0.0000000001
11	77050000	77055000	11	77095000	77100000	378596	378605	0	0	0.3326722795	0.0000000278	0.0000000313
11	77090000	77095000	11	77260000	77265000	378604	378638	0	0	0.3628031873	0.0000000001	0.0000000002
11	77120000	77125000	11	77175000	77180000	378610	378621	0	0	0.6104556772	0.0000000000	0.0000000000
11	77105000	77110000	11	77325000	77330000	378607	378651	0	0	0.3087282965	0.0000000677	0.0000000725
11	77195000	77200000	11	77245000	77250000	378625	378635	0	0	0.4758324661	0.0000000000	0.0000000000
11	77305000	77310000	11	77325000	77330000	378647	378651	0	0	0.4355340194	0.0000000000	0.0000000000
11	77355000	77360000	11	77755000	77760000	378657	378737	0	0	0.3174782404	0.0000000268	0.0000000303
11	77370000	77375000	11	77395000	77400000	378660	378665	0	0	0.3882669818	0.0000000012	0.0000000016
11	77485000	77490000	11	77710000	77715000	378683	378728	0	0	0.6112304435	0.0000000000	0.0000000000
11	77485000	77490000	11	77755000	77760000	378683	378737	0	0	0.4766428004	0.0000000000	0.0000000000
11	77480000	77485000	11	78270000	78275000	378682	378840	0	0	0.3148592856	0.0000000355	0.0000000394
11	77490000	77495000	11	77520000	77525000	378684	378690	0	0	0.3652369961	0.0000000059	0.0000000073
11	77715000	77720000	11	77750000	77755000	378729	378736	0	0	0.5297595340	0.0000000000	0.0000000000
11	77710000	77715000	11	78270000	78275000	378728	378840	0	0	0.3642325472	0.0000000001	0.0000000002
11	77850000	77855000	11	78275000	78280000	378756	378841	0	0	0.5127429003	0.0000000000	0.0000000000
11	77780000	77785000	11	78130000	78135000	378742	378812	0	0	0.3444507246	0.0000000013	0.0000000017
11	77795000	77800000	11	77835000	77840000	378745	378753	0	0	0.4353363300	0.0000000000	0.0000000000
11	77855000	77860000	11	77890000	77895000	378757	378764	0	0	0.4290435990	0.0000000000	0.0000000000
11	77935000	77940000	11	78275000	78280000	378773	378841	0	0	0.8356713082	0.0000000000	0.0000000000
11	77935000	77940000	11	78125000	78130000	378773	378811	0	0	0.6751760426	0.0000000000	0.0000000000
11	77945000	77950000	11	78015000	78020000	378775	378789	0	0	0.3658441159	0.0000000001	0.0000000002
11	78055000	78060000	11	78270000	78275000	378797	378840	0	0	0.4451786640	0.0000000000	0.0000000000
11	78025000	78030000	11	78115000	78120000	378791	378809	0	0	0.4294331942	0.0000000000	0.0000000000
11	78125000	78130000	11	78270000	78275000	378811	378840	0	0	0.8220175139	0.0000000000	0.0000000000
11	78135000	78140000	11	78170000	78175000	378813	378820	0	0	0.5066786493	0.0000000000	0.0000000000
11	78180000	78185000	11	78260000	78265000	378822	378838	0	0	0.3206849578	0.0000000189	0.0000000218
11	78305000	78310000	11	78325000	78330000	378847	378851	0	0	0.4469102455	0.0000000000	0.0000000000
11	78355000	78360000	11	78425000	78430000	378857	378871	0	0	0.6434754809	0.0000000000	0.0000000000
11	78355000	78360000	11	78785000	78790000	378857	378943	0	0	0.5611551830	0.0000000000	0.0000000000
11	78355000	78360000	11	79205000	79210000	378857	379027	0	0	0.3674654003	0.0000000003	0.0000000004
11	78355000	78360000	11	78495000	78500000	378857	378885	0	0	0.3157403910	0.0000000824	0.0000000876
11	78355000	78360000	11	78870000	78875000	378857	378960	0	0	0.3622024944	0.0000000005	0.0000000007
11	79110000	79115000	11	79200000	79205000	379008	379026	0	0	0.6934885340	0.0000000000	0.0000000000
11	79415000	79420000	11	79865000	79870000	379069	379159	0	0	0.5778869682	0.0000000000	0.0000000000
11	80440000	80445000	11	80715000	80720000	379274	379329	0	0	0.3875837391	0.0000000000	0.0000000000
11	81355000	81360000	11	81940000	81945000	379457	379574	0	0	0.6466772007	0.0000000000	0.0000000000
11	82025000	82030000	11	82410000	82415000	379591	379668	0	0	0.4464420068	0.0000000000	0.0000000000
11	82205000	82210000	11	82410000	82415000	379627	379668	0	0	0.4196065883	0.0000000000	0.0000000000
11	82425000	82430000	11	82570000	82575000	379671	379700	0	0	0.6215170763	0.0000000000	0.0000000000
11	82435000	82440000	11	82805000	82810000	379673	379747	0	0	0.3566215859	0.0000000003	0.0000000004
11	82575000	82580000	11	83525000	83530000	379701	379891	0	0	0.5673159268	0.0000000000	0.0000000000
11	82575000	82580000	11	82605000	82610000	379701	379707	0	0	0.5180419660	0.0000000000	0.0000000000
11	82615000	82620000	11	82960000	82965000	379709	379778	0	0	0.5876675658	0.0000000000	0.0000000000
11	82575000	82580000	11	83440000	83445000	379701	379874	0	0	0.3653092115	0.0000000001	0.0000000001
11	82620000	82625000	11	82880000	82885000	379710	379762	0	0	0.6423218712	0.0000000000	0.0000000000
11	82620000	82625000	11	82780000	82785000	379710	379742	0	0	0.7236510253	0.0000000000	0.0000000000
11	82625000	82630000	11	82700000	82705000	379711	379726	0	0	0.5503439505	0.0000000000	0.0000000000
11	82685000	82690000	11	82770000	82775000	379723	379740	0	0	0.6771873329	0.0000000000	0.0000000000
11	82690000	82695000	11	82880000	82885000	379724	379762	0	0	0.3904783210	0.0000000000	0.0000000000
11	82740000	82745000	11	83525000	83530000	379734	379891	0	0	0.3187234881	0.0000000234	0.0000000267
11	82780000	82785000	11	82875000	82880000	379742	379761	0	0	0.6657483405	0.0000000000	0.0000000000
11	82795000	82800000	11	82960000	82965000	379745	379778	0	0	0.5666397557	0.0000000000	0.0000000000
11	82790000	82795000	11	83525000	83530000	379744	379891	0	0	0.4600818172	0.0000000000	0.0000000000
11	82875000	82880000	11	82900000	82905000	379761	379766	0	0	0.5456986186	0.0000000000	0.0000000000
11	82910000	82915000	11	82970000	82975000	379768	379780	0	0	0.4904640308	0.0000000000	0.0000000000
11	82950000	82955000	11	83525000	83530000	379776	379891	0	0	0.5996023633	0.0000000000	0.0000000000
