BIN1_CHR	BIN1_START	BIN1_END	BIN2_CHROMOSOME	BIN2_START	BIN2_END	FDR	DETECTION_SCALE
chr9	37920000	37925000	chr9	38255000	38260000	0.11198884923990149	3.6758347359905126
chr9	38080000	38085000	chr9	38360000	38365000	0.02858486764330496	2.111212657236631
chr9	38085000	38090000	chr9	38165000	38170000	0.19413708089474788	2.599207668339954
chr9	38150000	38155000	chr9	38355000	38360000	0.17846188118443523	4.222425314473262
chr9	73200000	73205000	chr9	74380000	74385000	0.002868515232825729	2.111212657236631
chr9	73200000	73205000	chr9	74570000	74575000	0.0019123568091391542	2.111212657236631
chr9	73200000	73205000	chr9	74640000	74645000	0.0690957497540471	2.111212657236631
chr9	73205000	73210000	chr9	74735000	74740000	0.11686085816993363	3.6758347359905126
chr9	73260000	73265000	chr9	74580000	74585000	0.11686085816993363	2.111212657236631
chr9	73680000	73685000	chr9	74380000	74385000	0.004188465444326823	2.111212657236631
chr9	73680000	73685000	chr9	74570000	74575000	0.004188465444326823	2.111212657236631
chr9	73680000	73685000	chr9	74635000	74640000	0.013758123317439842	2.111212657236631
chr9	73680000	73685000	chr9	74735000	74740000	0.11686085816993363	4.222425314473262
chr9	74770000	74775000	chr9	75075000	75080000	4.166451152420869e-07	2.599207668339954
chr9	74775000	74780000	chr9	74945000	74950000	0.0457091567724019	3.2
chr9	74775000	74780000	chr9	75000000	75005000	6.710321243230678e-06	2.111212657236631
chr9	74775000	74780000	chr9	75030000	75035000	0.1585048838336773	2.111212657236631
chr9	74945000	74950000	chr9	75075000	75080000	0.015599026629147573	3.6758347359905126
chr9	74950000	74955000	chr9	75020000	75025000	0.12783265002903582	2.111212657236631
chr9	75015000	75020000	chr9	75080000	75085000	0.004188465444326823	3.6758347359905126
chr9	75185000	75190000	chr9	76300000	76305000	0.0159502576154826	2.599207668339954
chr9	75190000	75195000	chr9	75860000	75865000	0.0760059669102075	3.2
chr9	75260000	75265000	chr9	75860000	75865000	0.0002883043278609082	2.111212657236631
chr9	75265000	75270000	chr9	76300000	76305000	0.008357876150191245	2.111212657236631
chr9	75865000	75870000	chr9	76305000	76310000	0.14143345318398118	3.2
chr9	76295000	76300000	chr9	76705000	76710000	0.1585048838336773	2.599207668339954
chr9	76400000	76405000	chr9	76655000	76660000	0.03166530811718454	2.111212657236631
chr9	76400000	76405000	chr9	76705000	76710000	0.048850347547219085	2.111212657236631
chr9	76445000	76450000	chr9	76705000	76710000	0.004188465444326823	2.111212657236631
chr9	76450000	76455000	chr9	76655000	76660000	0.00017489888673183351	2.111212657236631
chr9	76810000	76815000	chr9	77150000	77155000	0.005902838170057144	2.599207668339954
chr9	76810000	76815000	chr9	76995000	77000000	0.0011080560363045944	4.222425314473262
chr9	77165000	77170000	chr9	77455000	77460000	0.15598615268623728	2.599207668339954
chr9	77450000	77455000	chr9	77745000	77750000	0.07643707008805795	4.222425314473262
chr9	77860000	77865000	chr9	78035000	78040000	0.0741478761556227	2.599207668339954
chr9	77865000	77870000	chr9	78010000	78015000	0.097147618691488	3.6758347359905126
chr9	77930000	77935000	chr9	78010000	78015000	0.16013997547714978	3.6758347359905126
chr9	78255000	78260000	chr9	78365000	78370000	0.002607310285277228	2.111212657236631
chr9	79575000	79580000	chr9	79625000	79630000	0.040588972184307	2.111212657236631
chr9	79580000	79585000	chr9	79675000	79680000	0.0390136982257254	3.6758347359905126
chr9	80730000	80735000	chr9	80900000	80905000	0.19424092416506794	2.111212657236631
chr9	68335000	68340000	chr9	68690000	68695000	0.08433018024277496	2.111212657236631
chr9	68335000	68340000	chr9	68965000	68970000	0.1832189522382077	2.111212657236631
chr9	68340000	68345000	chr9	68565000	68570000	1.9057338070908745e-05	2.111212657236631
chr9	68340000	68345000	chr9	68905000	68910000	0.09648111539548677	2.599207668339954
chr9	68345000	68350000	chr9	69015000	69020000	0.00014334643146729498	4.222425314473262
chr9	68340000	68345000	chr9	69130000	69135000	0.193190301565381	3.2
chr9	68340000	68345000	chr9	69195000	69200000	0.11065297892277054	3.6758347359905126
chr9	68345000	68350000	chr9	68505000	68510000	0.016497362165630018	2.111212657236631
chr9	68360000	68365000	chr9	69250000	69255000	0.1996798304792568	2.111212657236631
chr9	68425000	68430000	chr9	69015000	69020000	0.17923696866431416	3.2
chr9	68470000	68475000	chr9	69625000	69630000	0.0860727792593041	2.111212657236631
chr9	68475000	68480000	chr9	69405000	69410000	0.1801880229745415	2.599207668339954
chr9	68580000	68585000	chr9	68945000	68950000	0.013979291044857357	2.111212657236631
chr9	68580000	68585000	chr9	69015000	69020000	4.1417536690039707e-05	3.6758347359905126
chr9	68580000	68585000	chr9	69175000	69180000	0.1541227843281313	3.6758347359905126
chr9	68585000	68590000	chr9	68685000	68690000	0.00033162415104591686	2.111212657236631
chr9	68585000	68590000	chr9	68780000	68785000	0.0784499459915666	3.2
chr9	68585000	68590000	chr9	68845000	68850000	0.06047859832625432	3.6758347359905126
chr9	68585000	68590000	chr9	68900000	68905000	0.12739349198773858	2.111212657236631
chr9	68695000	68700000	chr9	69005000	69010000	0.0010713752203337836	4.222425314473262
chr9	68705000	68710000	chr9	68775000	68780000	0.1335622719863835	2.599207668339954
chr9	68785000	68790000	chr9	69000000	69005000	0.05731869447163297	4.222425314473262
chr9	68845000	68850000	chr9	69005000	69010000	0.11191211786505907	3.6758347359905126
chr9	69045000	69050000	chr9	69875000	69880000	0.14532147025650366	2.111212657236631
chr9	69050000	69055000	chr9	69190000	69195000	0.00017709453370465716	2.111212657236631
chr9	69280000	69285000	chr9	70530000	70535000	0.16188183476441106	2.111212657236631
chr9	69420000	69425000	chr9	69925000	69930000	0.0007452302319044748	3.2
chr9	69420000	69425000	chr9	69545000	69550000	0.0018456633594993348	2.111212657236631
chr9	69420000	69425000	chr9	69875000	69880000	0.04152405461011262	2.111212657236631
chr9	69425000	69430000	chr9	70115000	70120000	0.1634315315293282	2.599207668339954
chr9	69675000	69680000	chr9	69870000	69875000	0.023533563718661738	3.6758347359905126
chr9	69670000	69675000	chr9	69920000	69925000	0.1935765612618166	3.2
chr9	69680000	69685000	chr9	70680000	70685000	0.1825939806218619	2.111212657236631
chr9	69910000	69915000	chr9	70985000	70990000	0.19212699224938795	2.111212657236631
chr9	69970000	69975000	chr9	70110000	70115000	0.0016776255043906207	2.599207668339954
chr9	69970000	69975000	chr9	70605000	70610000	0.0002295397123713716	2.599207668339954
chr9	70020000	70025000	chr9	70970000	70975000	0.15144784051914884	2.599207668339954
chr9	70020000	70025000	chr9	71165000	71170000	0.16260696668389577	2.111212657236631
chr9	70080000	70085000	chr9	70965000	70970000	0.07603906751758688	2.111212657236631
chr9	70120000	70125000	chr9	70600000	70605000	0.08641291981691444	3.6758347359905126
chr9	70135000	70140000	chr9	70960000	70965000	0.13190429111909557	2.599207668339954
chr9	70255000	70260000	chr9	70560000	70565000	0.15458954634018615	2.599207668339954
chr9	70260000	70265000	chr9	70415000	70420000	0.06609816650336953	2.111212657236631
chr9	70275000	70280000	chr9	70320000	70325000	0.012105884474493648	3.6758347359905126
chr9	70335000	70340000	chr9	70600000	70605000	7.799771089935476e-05	2.111212657236631
chr9	70340000	70345000	chr9	70480000	70485000	0.045573691702419934	2.111212657236631
chr9	70345000	70350000	chr9	70410000	70415000	0.11383580537767736	2.111212657236631
chr9	70385000	70390000	chr9	70600000	70605000	0.047241045635347756	2.111212657236631
chr9	70405000	70410000	chr9	70595000	70600000	0.05731869447163297	5.198415336679908
chr9	70485000	70490000	chr9	70595000	70600000	0.09092885176016166	3.2
chr9	70560000	70565000	chr9	71770000	71775000	0.18078913378319172	2.111212657236631
chr9	70635000	70640000	chr9	71000000	71005000	0.00015948205381043459	2.111212657236631
chr9	70635000	70640000	chr9	71175000	71180000	0.1801880229745415	2.111212657236631
chr9	70635000	70640000	chr9	71245000	71250000	0.0004492064092056018	2.599207668339954
chr9	70635000	70640000	chr9	71330000	71335000	0.14177182501069566	3.2
chr9	70635000	70640000	chr9	71520000	71525000	0.07335256156526895	2.111212657236631
chr9	70645000	70650000	chr9	71460000	71465000	0.19869185464483757	3.6758347359905126
chr9	70920000	70925000	chr9	70995000	71000000	0.04758103936062486	2.111212657236631
chr9	70920000	70925000	chr9	71250000	71255000	0.016979541443001782	2.599207668339954
chr9	70925000	70930000	chr9	71335000	71340000	0.1634315315293282	2.599207668339954
chr9	70940000	70945000	chr9	71755000	71760000	0.07999671371905427	2.111212657236631
chr9	71270000	71275000	chr9	71710000	71715000	0.16657262035660506	2.111212657236631
chr9	71280000	71285000	chr9	71570000	71575000	0.023533563718661738	2.599207668339954
chr9	71280000	71285000	chr9	71810000	71815000	0.02020111039616905	2.111212657236631
chr9	71285000	71290000	chr9	71765000	71770000	0.0013338763619495976	3.2
chr9	71285000	71290000	chr9	72020000	72025000	0.007337623949469817	2.111212657236631
chr9	71290000	71295000	chr9	72195000	72200000	0.1564632438879745	2.111212657236631
chr9	71415000	71420000	chr9	72785000	72790000	0.1594126936611697	2.111212657236631
chr9	71455000	71460000	chr9	72905000	72910000	0.18844489745085322	2.111212657236631
chr9	71505000	71510000	chr9	73025000	73030000	0.19812383701247302	2.599207668339954
chr9	71520000	71525000	chr9	72775000	72780000	0.1848896212109731	2.111212657236631
chr9	71525000	71530000	chr9	72910000	72915000	0.1634315315293282	2.111212657236631
chr9	71560000	71565000	chr9	72720000	72725000	0.05213733295311564	2.111212657236631
chr9	71600000	71605000	chr9	71765000	71770000	0.006665660983461309	2.111212657236631
chr9	71605000	71610000	chr9	72020000	72025000	0.019431872424371794	3.2
chr9	71670000	71675000	chr9	73075000	73080000	0.17986025784935492	2.111212657236631
chr9	71805000	71810000	chr9	72020000	72025000	3.7456964451736236e-05	2.111212657236631
chr9	71805000	71810000	chr9	72265000	72270000	0.05165020671074436	2.599207668339954
chr9	71805000	71810000	chr9	72825000	72830000	0.07724820235153577	3.2
chr9	71915000	71920000	chr9	73135000	73140000	0.1498793071065863	3.2
chr9	72020000	72025000	chr9	72725000	72730000	0.1634315315293282	2.111212657236631
chr9	72035000	72040000	chr9	72270000	72275000	7.682930134914453e-06	2.111212657236631
chr9	72035000	72040000	chr9	72590000	72595000	0.011902422474168181	3.2
chr9	72035000	72040000	chr9	72645000	72650000	0.10056136499918851	2.111212657236631
chr9	72040000	72045000	chr9	72820000	72825000	0.004857853121167066	3.2
chr9	72040000	72045000	chr9	73075000	73080000	0.018851473385181332	2.111212657236631
chr9	72040000	72045000	chr9	72190000	72195000	0.11475838100476705	3.2
chr9	72045000	72050000	chr9	72140000	72145000	0.1801880229745415	2.599207668339954
chr9	72095000	72100000	chr9	72815000	72820000	0.1335622719863835	2.111212657236631
chr9	72100000	72105000	chr9	72715000	72720000	0.18847195845230647	2.111212657236631
chr9	72150000	72155000	chr9	72260000	72265000	0.08253660065013906	3.6758347359905126
chr9	72185000	72190000	chr9	73030000	73035000	0.16353841340909814	2.599207668339954
chr9	72200000	72205000	chr9	72265000	72270000	0.03027057084834222	2.599207668339954
chr9	72285000	72290000	chr9	72820000	72825000	2.775733527809798e-05	3.6758347359905126
chr9	72280000	72285000	chr9	73025000	73030000	0.04493438558449187	2.111212657236631
chr9	72285000	72290000	chr9	73080000	73085000	0.023449955421653564	2.111212657236631
chr9	72285000	72290000	chr9	72590000	72595000	1.7574234369247914e-06	2.111212657236631
chr9	72285000	72290000	chr9	72635000	72640000	0.030273692502601597	3.2
chr9	72285000	72290000	chr9	72690000	72695000	0.01447558732109444	2.111212657236631
chr9	72285000	72290000	chr9	72755000	72760000	0.029055771612925094	2.599207668339954
chr9	72320000	72325000	chr9	72590000	72595000	0.08436331052462558	2.111212657236631
chr9	72355000	72360000	chr9	72590000	72595000	0.0528114134291221	2.111212657236631
chr9	72360000	72365000	chr9	72450000	72455000	0.17878935997140583	3.2
chr9	72360000	72365000	chr9	72470000	72475000	0.1815534042317467	2.111212657236631
chr9	72360000	72365000	chr9	72530000	72535000	0.07748072929267358	2.599207668339954
chr9	72445000	72450000	chr9	72525000	72530000	0.193190301565381	2.111212657236631
chr9	72455000	72460000	chr9	72585000	72590000	0.09203513702770266	3.6758347359905126
chr9	72850000	72855000	chr9	73180000	73185000	0.05238828903546267	3.2
chr9	72860000	72865000	chr9	73020000	73025000	0.02325408853703869	3.6758347359905126
chr9	72860000	72865000	chr9	73080000	73085000	0.029551061478092087	3.2
chr9	73025000	73030000	chr9	73175000	73180000	0.1405191850727166	3.2
chr9	73100000	73105000	chr9	73180000	73185000	1.7574234369247914e-06	3.6758347359905126
chr9	73195000	73200000	chr9	73670000	73675000	0.0814227038467814	2.111212657236631
chr9	73200000	73205000	chr9	73565000	73570000	0.01798418143313908	2.111212657236631
chr9	73515000	73520000	chr9	73830000	73835000	0.17311039686022384	2.111212657236631
chr9	82150000	82155000	chr9	82470000	82475000	0.037312496784576134	2.111212657236631
chr9	83335000	83340000	chr9	83540000	83545000	2.8805431814327154e-05	2.599207668339954
chr9	83330000	83335000	chr9	83595000	83600000	0.004077178538575699	2.599207668339954
chr9	83330000	83335000	chr9	83905000	83910000	0.002683224391910922	3.6758347359905126
chr9	83620000	83625000	chr9	83910000	83915000	2.6395950694526236e-05	2.599207668339954
chr9	83630000	83635000	chr9	83705000	83710000	0.058432872444174125	3.6758347359905126
chr9	83830000	83835000	chr9	83910000	83915000	0.0036220336995295196	3.6758347359905126
chr9	83835000	83840000	chr9	84260000	84265000	0.15600189661844935	3.2
chr9	83835000	83840000	chr9	84315000	84320000	0.04577689944993987	3.2
chr9	83865000	83870000	chr9	85755000	85760000	2.8805431814327154e-05	2.111212657236631
chr9	83935000	83940000	chr9	84170000	84175000	0.0005710074805070585	2.599207668339954
chr9	83935000	83940000	chr9	84260000	84265000	1.7546720469188396e-05	2.111212657236631
chr9	83940000	83945000	chr9	84295000	84300000	4.7510052615662435e-06	5.198415336679908
chr9	83970000	83975000	chr9	85650000	85655000	0.07582652861658234	2.599207668339954
chr9	84270000	84275000	chr9	85840000	85845000	0.08256920109282677	2.111212657236631
chr9	84325000	84330000	chr9	85790000	85795000	0.17475217453324252	2.111212657236631
chr9	84375000	84380000	chr9	85530000	85535000	0.09573778494150997	2.111212657236631
chr9	84395000	84400000	chr9	85140000	85145000	0.0038860921042168707	4.222425314473262
chr9	84395000	84400000	chr9	85255000	85260000	0.002829242470414997	2.599207668339954
chr9	84400000	84405000	chr9	85420000	85425000	0.011161887330204378	2.111212657236631
chr9	84395000	84400000	chr9	85615000	85620000	0.0024353475115755957	4.222425314473262
chr9	84395000	84400000	chr9	85785000	85790000	0.0007889780988889052	3.2
chr9	84400000	84405000	chr9	84785000	84790000	0.04165887020338418	2.599207668339954
chr9	84400000	84405000	chr9	84955000	84960000	0.011206414410017759	5.198415336679908
chr9	84470000	84475000	chr9	85780000	85785000	0.15489124563516418	2.111212657236631
chr9	84670000	84675000	chr9	85260000	85265000	0.14902003780003537	5.198415336679908
chr9	84680000	84685000	chr9	85140000	85145000	0.00702906392365842	3.2
chr9	84675000	84680000	chr9	85605000	85610000	0.1302878657430881	3.6758347359905126
chr9	84685000	84690000	chr9	84950000	84955000	0.0027191202255891747	3.6758347359905126
chr9	84695000	84700000	chr9	84775000	84780000	4.7510052615662435e-06	3.6758347359905126
chr9	84705000	84710000	chr9	84745000	84750000	0.012327093537627534	2.111212657236631
chr9	84985000	84990000	chr9	85135000	85140000	0.11830952553967257	3.2
chr9	85425000	85430000	chr9	85610000	85615000	0.11576255883028085	2.599207668339954
chr9	85610000	85615000	chr9	85785000	85790000	0.13948316061288962	2.111212657236631
chr9	85660000	85665000	chr9	85790000	85795000	0.17969853573354166	2.111212657236631
chr9	85695000	85700000	chr9	85785000	85790000	0.0007487063195439603	2.111212657236631
chr9	85810000	85815000	chr9	86095000	86100000	0.10206464696240733	2.111212657236631
chr9	85815000	85820000	chr9	86195000	86200000	0.12099765199299621	2.111212657236631
chr9	85815000	85820000	chr9	86240000	86245000	0.007008864548096929	2.111212657236631
chr9	85815000	85820000	chr9	86280000	86285000	0.004147289201142413	3.2
chr9	85815000	85820000	chr9	86335000	86340000	0.1427298664869764	3.2
chr9	85820000	85825000	chr9	85900000	85905000	0.009127066081322209	2.599207668339954
chr9	85820000	85825000	chr9	86020000	86025000	0.025734985343862874	3.2
chr9	85940000	85945000	chr9	86280000	86285000	0.18059155762451048	2.111212657236631
chr9	86200000	86205000	chr9	86265000	86270000	0.17444334950163817	2.599207668339954
chr9	86290000	86295000	chr9	86335000	86340000	7.614275770372266e-05	2.599207668339954
chr9	86365000	86370000	chr9	87320000	87325000	0.10184567628736399	2.599207668339954
chr9	86425000	86430000	chr9	87320000	87325000	0.0001074345732621218	3.2
chr9	86420000	86425000	chr9	87660000	87665000	0.023882509851437365	3.6758347359905126
chr9	86485000	86490000	chr9	87320000	87325000	5.343873675956518e-05	2.111212657236631
chr9	86620000	86625000	chr9	87315000	87320000	0.004282573313500129	4.222425314473262
chr9	87330000	87335000	chr9	87715000	87720000	0.0566707112889172	3.6758347359905126
